DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,IPI,18,126,496821
ECU,IPI,3,61,10
ECU,IPI,44,7,1063
ECU,IPI,249,7,4021
ECU,IPI,123,79,2354
ECU,IPI,52,24,883
ECU,IPI,197,1,2193
ECU,IPI,21,371,7
ECU,IPI,1342,21243,73
ECU,IPI,10998,26331,84
ECU,IPI,1,404,1615398
ECU,IPI,6,3,865
ECU,IPI,1,6,7
ECU,IPI,105,53,3223
ECU,IPI,695,23,16068
ECU,IPI,28,3000,11746290
ECU,IPI,1720000,25920,103641379
ECU,IPI,6600,20592,81477601
ECU,IPI,480,1416,5661890
ECU,IPI,18,238,32
ECU,IPI,760000,6080,24310940
ECU,IPI,2140,1829,7303803
ECU,IPI,7875,2252,25
ECU,IPI,6312,14532,96
ECU,IPI,21952,81409,8
ECU,IPI,292,2712,48
ECU,IPI,209,2195,17
ECU,IPI,62,1058,51
ECU,IPI,165,3041,78
ECU,IPI,129,2459,6
ECU,IPI,578,10509,12
ECU,IPI,58,718,5
ECU,IPI,577,9145,76
ECU,IPI,163,2083,72
ECU,IPI,163,1791,73
ECU,IPI,51,485,82
ECU,IPI,2,32,58
ECU,IPI,8148,125464,56
ECU,IPI,8329,5,25549
ECU,IPI,1656,8454,38
ECU,IPI,2,109155,3
ECU,IPI,34670,53738,5
ECU,IPI,347,13,1617
ECU,IPI,18,570,2279948
ECU,IPI,5,5,65
ECU,IPI,6480,19680,77055662
ECU,IPI,2100000,37200,147219852
ECU,IPI,1,529200,2077517484
ECU,IPI,8,43,32426
ECU,IPI,29,1358,5420701
ECU,IPI,135,5063,5
ECU,IPI,48,449,44
ECU,IPI,117,1204,88
ECU,IPI,4,45,6
ECU,IPI,59,974,45
ECU,IPI,46,879,33
ECU,IPI,228,7373,38
ECU,IPI,145,2711,9
ECU,IPI,1234,43680,67
ECU,IPI,121,4375,19
ECU,IPI,22,594,31
ECU,IPI,127,1931,75
ECU,IPI,200,4384,45
ECU,IPI,24,301,26
ECU,IPI,75,980,71
ECU,IPI,515,8969,3
ECU,IPI,17,241,6
ECU,IPI,4,58,96
ECU,IPI,20,330,64
ECU,IPI,1044,21263,15
ECU,IPI,408,5100,20353488
ECU,IPI,2612,23240,92748051
ECU,IPI,77,2499,42
ECU,IPI,132,3485,13903581
ECU,IPI,682,19447,58
ECU,IPI,1,3500,13740195
ECU,IPI,250,13920,53202936
ECU,IPI,1,6,1917
ECU,IPI,95,3347,8
ECU,IPI,25,6,5
ECU,IPI,160,2400,9596424
ECU,IPI,581,17430,69694029
ECU,IPI,180,5,1017
ECU,IPI,0,3,22
ECU,IPI,32,13,664
ECU,IPI,37,48,668
ECU,IPI,0,6,1
ECU,IPI,10,66,8
ECU,IPI,111,8221,76
ECU,IPI,57,2267,9
ECU,IPI,51,1808,63
ECU,IPI,33,639,47
ECU,IPI,249,1976,26
ECU,IPI,140,2541,9975381
ECU,IPI,6630,43741,15
ECU,IPI,808,14069,49
ECU,IPI,8564,127864,48
ECU,IPI,3,26,19
ECU,IPI,1,30,68
ECU,IPI,790,18903,82
ECU,IPI,6,308,1205952
ECU,IPI,580,7714,92
ECU,IPI,1271,16300,5
ECU,IPI,1408,13478,5
ECU,IPI,617,4558,8
ECU,IPI,914,7330,23
ECU,IPI,749,5573,56
ECU,IPI,750,7109,93
ECU,IPI,137,4871,19072059
ECU,IPI,6,40918,157321935
ECU,IPI,2,4682,18001400
ECU,IPI,2,1965,6
ECU,IPI,1,764,2920046
ECU,IPI,16,5776,22076160
ECU,IPI,725,21172,6
ECU,IPI,100,100,395676
ECU,IPI,30,90,356108
ECU,IPI,60,30,118702
ECU,IPI,0,2,91
ECU,IPI,1000,14000,55992020
ECU,IPI,450,8090,1
ECU,IPI,1060,6980,7
ECU,IPI,126000,28980,115617159
ECU,IPI,1,10000,38448100
ECU,IPI,300000,227475,907522886
ECU,IPI,1806000,1321365,5220505102
ECU,IPI,239140,174392,82
ECU,IPI,56696,41,127053
ECU,IPI,3024,11148,48
ECU,IPI,896,2373,1
ECU,IPI,1200,37,15942
ECU,IPI,823,73,21072
ECU,IPI,180,1674,6667793
ECU,IPI,426,532,2
ECU,IPI,438,1122,6
ECU,IPI,2994,12336,49136138
ECU,IPI,5130,20078,2
ECU,IPI,53621,17,498217
ECU,IPI,1039,4579,51
ECU,IPI,9925,107739,34
ECU,IPI,2368,8,16692
ECU,IPI,999,4667,4
ECU,IPI,506,7410,5
ECU,IPI,20000,9545,96
ECU,IPI,188043,76,380270
ECU,IPI,240000,183792,732071104
ECU,IPI,570000,434070,1724293378
ECU,IPI,2237850,1573844,6
ECU,IPI,13648,68,70149
ECU,IPI,14906,14,77629
ECU,IPI,580,3655,4
ECU,IPI,52920,73571,284548463
ECU,IPI,2176,3953,52
ECU,IPI,1232,1941,17
ECU,IPI,1232,2772,10594722
ECU,IPI,8311,9,138475
ECU,IPI,150000,117056,72
ECU,IPI,21700,7746,9
ECU,IPI,4300,6730,26740950
ECU,IPI,200,576,2303141
ECU,IPI,1440,4032,16060060
ECU,IPI,2300,4174,5
ECU,IPI,2320,6240,24853506
ECU,IPI,1461,79,33058
ECU,IPI,287,2,2296
ECU,IPI,16100,67,244594
ECU,IPI,648,48,3152
ECU,IPI,23994,52548,3
ECU,IPI,34,526,94
ECU,IPI,495,41,3393
ECU,IPI,10600,21262,84429659
ECU,IPI,31600,32232,127964973
ECU,IPI,8000,11920,46671925
ECU,IPI,39332,27,49673
ECU,IPI,10914,27163,108007784
ECU,IPI,4414,6253,2
ECU,IPI,7071,46,25564
ECU,IPI,147,25,478
ECU,IPI,25,5,193
ECU,IPI,960,2969,11944910
ECU,IPI,4920,33,5983
ECU,IPI,5000,4350,17326702
ECU,IPI,1086,2986,5
ECU,IPI,26378,65,23246
ECU,IPI,6480,4573,2
ECU,IPI,5227,21,12893
ECU,IPI,11913,2,92422
ECU,IPI,6406,22,33346
ECU,IPI,148760,57387,24
ECU,IPI,19500,21743,87476655
ECU,IPI,38900,2799,74
ECU,IPI,3000,2100,8448741
ECU,IPI,2500,6125,24642161
ECU,IPI,80502,82597,9
ECU,IPI,186596,122249,9
ECU,IPI,78886,51697,65
ECU,IPI,92769,60668,97
ECU,IPI,89108,84,94423
ECU,IPI,1000,6600,26553186
ECU,IPI,206536,53558,14
ECU,IPI,30607,53015,56
ECU,IPI,7920,756,19
ECU,IPI,8403,36894,5
ECU,IPI,2400,1659,67
ECU,IPI,37840,22917,99
ECU,IPI,3781,14646,18
ECU,IPI,18186,232940,55
ECU,IPI,2632,76,11719
ECU,IPI,16171,73,72206
ECU,IPI,6602,46,29163
ECU,IPI,8,217244,4
ECU,IPI,7,49792,55
ECU,IPI,1,14187,45
ECU,IPI,17664,4,77759
ECU,IPI,138,4982,98
ECU,IPI,2000,2500,10058025
ECU,IPI,23174,72314,72
ECU,IPI,23000,45197,9
ECU,IPI,827341,554353,64
ECU,IPI,1309,89,26204
ECU,IPI,1800,9983,5
ECU,IPI,2920,22529,67
ECU,IPI,43779,36,183868
ECU,IPI,17048,53,73253
ECU,IPI,60012,67,172004
ECU,IPI,283,26,1078
ECU,IPI,400,121594,4
ECU,IPI,30239,18,145038
ECU,IPI,9600,51323,91
ECU,IPI,1860,3534,35
ECU,IPI,633750,770183,8
ECU,IPI,34700,52744,208695349
ECU,IPI,77250,96552,380624458
ECU,IPI,150000,22913,56
ECU,IPI,8500,10462,31
ECU,IPI,8400,20160,79996089
ECU,IPI,100,210,839687
ECU,IPI,2400,5040,20152490
ECU,IPI,1000,9018,3
ECU,IPI,14000,19180,76691421
ECU,IPI,3000,21450,86297854
ECU,IPI,2160,14580,58091094
ECU,IPI,1150,5045,18
ECU,IPI,600,2550,10196200
ECU,IPI,58,12,387
ECU,IPI,2276,77,43503
ECU,IPI,7,8,362
ECU,IPI,44,8,518
ECU,IPI,4578,1,23857
ECU,IPI,2682,23,80645
ECU,IPI,6544,24,56379
ECU,IPI,14940,51625,87
ECU,IPI,9,108,47
ECU,IPI,30069,109846,89
ECU,IPI,3039,75,13202
ECU,IPI,459,27,18799
ECU,IPI,119500,8,286323
ECU,IPI,194,9,2173
ECU,IPI,31927,38,195683
ECU,IPI,15931,81,129083
ECU,IPI,2597,58,7615
ECU,IPI,16006,2,36365
ECU,IPI,1306,9,2450
ECU,IPI,52566,19,35598
ECU,IPI,4215,47,10999
ECU,IPI,85,32,1935
ECU,IPI,822,17,3763
ECU,IPI,1106,1,5090
ECU,IPI,4749,69,2322
ECU,IPI,1000,1760,7037377
ECU,IPI,500,1250,4944850
ECU,IPI,625,2451,25
ECU,IPI,2738,8,25758
ECU,IPI,606,1290,17
ECU,IPI,1230,4519,21
ECU,IPI,6,37,412
ECU,IPI,4946,8,38810
ECU,IPI,500,1107,8
ECU,IPI,0,57,23
ECU,IPI,0,29,11
ECU,IPI,3877,6,21403
ECU,IPI,9553,46,51394
ECU,IPI,1294,77,1309
ECU,IPI,2914,11376,23
ECU,IPI,3,22500,89620875
ECU,IPI,3,3420,6
ECU,IPI,3,185523,96
ECU,IPI,4,40,78
ECU,IPI,4,13,24
ECU,IPI,1,3500,73
ECU,IPI,27969,42376,85
ECU,IPI,1,3785,92
ECU,IPI,15000,16865,67450386
ECU,IPI,144,322,98
ECU,IPI,75000,44340,173610166
ECU,IPI,180000,133500,532724625
ECU,IPI,48000,30528,16
ECU,IPI,1684,8,6218
ECU,IPI,29165,89,77088
ECU,IPI,9405,38157,62
ECU,IPI,42926,86,350084
ECU,IPI,2078,9160,68
ECU,IPI,47200,22608,8
ECU,IPI,308848,8,626260
ECU,IPI,450000,338631,6
ECU,IPI,78770,109514,7
ECU,IPI,2893,29,35608
ECU,IPI,95307,127186,93
ECU,IPI,2160,6048,23880769
ECU,IPI,155,2,16028
ECU,IPI,27616,87,509766
ECU,IPI,1106,78,6003
ECU,IPI,1071,3950,97
ECU,IPI,6924,27108,4
ECU,IPI,15200,22800,89271804
ECU,IPI,10400,19184,75748791
ECU,IPI,9000,9180,36247597
ECU,IPI,8000,12000,47797800
ECU,IPI,864,2367,36
ECU,IPI,8812,65,62150
ECU,IPI,1446,24,11960
ECU,IPI,28,529,2093126
ECU,IPI,526,3,6912
ECU,IPI,2,194,4
ECU,IPI,16916,10809,32
ECU,IPI,12776,8087,21
ECU,IPI,109432,70192,8
ECU,IPI,12321,7,10384
ECU,IPI,22,8,352
ECU,IPI,5250,95,18339
ECU,IPI,8,67710,266275668
ECU,IPI,343,326743,89
ECU,IPI,82,20327,4
ECU,IPI,61842,3,51986
ECU,IPI,1665,93,29072
ECU,IPI,262770,367878,1406048110
ECU,IPI,94577,161325,636998215
ECU,IPI,51500,64388,257173720
ECU,IPI,214993,242337,926224130
ECU,IPI,37368,34440,131631402
ECU,IPI,65239,119625,457212731
ECU,IPI,60000,9130,56
ECU,IPI,853,4,24614
ECU,IPI,3763,59,14693
ECU,IPI,917,82,11378
ECU,IPI,8950,5,17939
ECU,IPI,7222,94,3343
ECU,IPI,10360,7,8212
ECU,IPI,500,1250,4935675
ECU,IPI,9,20,98
ECU,IPI,6,684,91
ECU,IPI,24928,21655,53
ECU,IPI,100,286,2
ECU,IPI,1400,5668,8
ECU,IPI,328,1322,36
ECU,IPI,0,85,12
ECU,IPI,0,69,9
ECU,IPI,0,36,5
ECU,IPI,0,36,5
ECU,IPI,1,61,23
ECU,IPI,1000,5100,20137554
ECU,IPI,2,73059,31
ECU,IPI,16,2659,15
ECU,IPI,7,156,22
ECU,IPI,3,13,38
ECU,IPI,1,6,36
ECU,IPI,3,15,1
ECU,IPI,2,60,47
ECU,IPI,6,105,49
ECU,IPI,1,4,78
ECU,IPI,3,5313,2
ECU,IPI,14,89,215
ECU,IPI,1,155,21
ECU,IPI,125,125,495374
ECU,IPI,7,54,2
ECU,IPI,2,15,13
ECU,IPI,15,315,1211115
ECU,IPI,2,35,134568
ECU,IPI,430000,311750,1233519930
ECU,IPI,30440,22525,6
ECU,IPI,27873,29,92184
ECU,IPI,114065,62,322678
ECU,IPI,15981,38,67188
ECU,IPI,1270,7157,2
ECU,IPI,1986,9918,6
ECU,IPI,2832,6060,96
ECU,IPI,8350,27412,8
ECU,IPI,732,9589,2
ECU,IPI,4154,36621,32
ECU,IPI,1849,51800,8
ECU,IPI,9270,7725,30888489
ECU,IPI,60000,46848,187365296
ECU,IPI,19599,5,100269
ECU,IPI,33904,5,170390
ECU,IPI,1068,7948,31441334
ECU,IPI,952,32,5722
ECU,IPI,54,72,1149
ECU,IPI,435,6,4200
ECU,IPI,480,2632,8
ECU,IPI,337,92,3139
ECU,IPI,8000,38679,154693953
ECU,IPI,800,1065,5
ECU,IPI,630,1318,55
ECU,IPI,613,5,3110
ECU,IPI,13500,46080,176120064
ECU,IPI,30450,8282,4
ECU,IPI,464,8398,4
ECU,IPI,936,37872,91
ECU,IPI,5219,8,42399
ECU,IPI,1741,1,12522
ECU,IPI,15111,65,106702
ECU,IPI,87,16,642
ECU,IPI,25000,58100,232313431
ECU,IPI,675,96,5620
ECU,IPI,98,1851,5
ECU,IPI,3180,623,4
ECU,IPI,100,1119,4501971
ECU,IPI,32449,33302,76
ECU,IPI,24466,15785,1
ECU,IPI,20236,12809,38
ECU,IPI,13307,8593,35
ECU,IPI,18716,13652,36
ECU,IPI,3600,1908,7630912
ECU,IPI,33348,4,27857
ECU,IPI,2,35,12
ECU,IPI,66,49,479
ECU,IPI,308,6,2159
ECU,IPI,11793,23325,29
ECU,IPI,1566,21924,86748006
ECU,IPI,1952,27325,3
ECU,IPI,114,205,2
ECU,IPI,43,946,3742262
ECU,IPI,622,10735,42466371
ECU,IPI,68,1012,4003350
ECU,IPI,8312,2557,3
ECU,IPI,1180,1316,12
ECU,IPI,600,44,65
ECU,IPI,6000,16950,67645416
ECU,IPI,17909,9,62427
ECU,IPI,229,7684,96
ECU,IPI,53,3,1727
ECU,IPI,75,14270,56462965
ECU,IPI,543,23162,74
ECU,IPI,140,3382,7
ECU,IPI,95,5778,3
ECU,IPI,254184,81226,8
ECU,IPI,112,2551,78
ECU,IPI,283,7225,41
ECU,IPI,349,72,5050
ECU,IPI,2700,15025,7
ECU,IPI,3200,7762,57
ECU,IPI,9540,37026,72
ECU,IPI,6185,66,31401
ECU,IPI,287,64,1543
ECU,IPI,394,42,1104
ECU,IPI,10927,74,17383
ECU,IPI,528,4986,26
ECU,IPI,19,42,804
ECU,IPI,113334,81907,14
ECU,IPI,10880,16320,65005008
ECU,IPI,585,1216,83
ECU,IPI,200,432,86
ECU,IPI,15871,53175,92
ECU,IPI,1440,9122,66
ECU,IPI,38934,133524,22
ECU,IPI,130,91,5042
ECU,IPI,850,68,2178
ECU,IPI,300,418,66
ECU,IPI,58,8,7652
ECU,IPI,1440,3924,15
ECU,IPI,1421,4218,5
ECU,IPI,39,2,1682
ECU,IPI,100,48,3870
ECU,IPI,859,29,5957
ECU,IPI,3297,35,26104
ECU,IPI,3240,2366,4
ECU,IPI,275,5040,19785880
ECU,IPI,8,766,21
ECU,IPI,40,179,79
ECU,IPI,1000,8,5
ECU,IPI,20,803,63
ECU,IPI,16000,51,2
ECU,IPI,200,2,7998
ECU,IPI,3,72,19
ECU,IPI,17,40,29
ECU,IPI,391,1549,87
ECU,IPI,843,2191,12
ECU,IPI,2016,26216,103514924
ECU,IPI,248,4,3480
ECU,IPI,3,83,7
ECU,IPI,4000,10000,39908800
ECU,IPI,40,47,169
ECU,IPI,162,94,613
ECU,IPI,68,4,195
ECU,IPI,0,58,2
ECU,IPI,4,77,93
ECU,IPI,10,1170,2
ECU,IPI,5791,11,26661
ECU,IPI,2,82,48
ECU,IPI,8122,5,45100
ECU,IPI,362,31,1609
ECU,IPI,324,211,44
ECU,IPI,314,1739,94
ECU,IPI,7342,2641,41
ECU,IPI,96,21,3
ECU,IPI,15510,11408,2
ECU,IPI,550,632,2527060
ECU,IPI,558,658,68
ECU,IPI,4712,5676,44
ECU,IPI,15,740,65
ECU,IPI,17,9265,35411293
ECU,IPI,3,36,73
ECU,IPI,60,4500,17924175
ECU,IPI,2,2124,8316373
ECU,IPI,362,22212,5
ECU,IPI,7,37,54
ECU,IPI,40,1016,87
ECU,IPI,6,77,34
ECU,IPI,30200,6411,75
ECU,IPI,3360,4345,8
ECU,IPI,58,1153,24
ECU,IPI,147600,97238,88
ECU,IPI,30040,22229,6
ECU,IPI,48361,76,126856
ECU,IPI,4058,18,14962
ECU,IPI,795,6,2372
ECU,IPI,60,846,3346674
ECU,IPI,12,103,2
ECU,IPI,3470,9933,2
ECU,IPI,2244,5804,4
ECU,IPI,120,698,88
ECU,IPI,863,14697,8
ECU,IPI,54000,39463,2
ECU,IPI,120,436,73
ECU,IPI,4272,12478,36
ECU,IPI,1079,36,6246
ECU,IPI,6516,21695,26
ECU,IPI,578,8,3223
ECU,IPI,8,64,151
ECU,IPI,28,8,149
ECU,IPI,33,6,240
ECU,IPI,248,1052,8
ECU,IPI,1200,2915,21
ECU,IPI,1335,4080,19
ECU,IPI,13272,2508,56
ECU,IPI,26883,17348,96
ECU,IPI,4288,13431,52958835
ECU,IPI,9001,91,7541
ECU,IPI,1633,22987,7
ECU,IPI,21,273,1079955
ECU,IPI,24,456,1803881
ECU,IPI,225,4185,16555357
ECU,IPI,54,714,2824498
ECU,IPI,122,1,1835
ECU,IPI,9,2500,10113050
ECU,IPI,4,424,1715173
ECU,IPI,69448,23390,52
ECU,IPI,139110,169714,2
ECU,IPI,2000,4760,18990258
ECU,IPI,6500,10570,42169543
ECU,IPI,32000,10240,39137792
ECU,IPI,793,5822,65
ECU,IPI,10914,95,81222
ECU,IPI,867,9,13682
ECU,IPI,98,2075,5
ECU,IPI,3000,2700,10617993
ECU,IPI,90,319,5
ECU,IPI,124,3,3422
ECU,IPI,4232,34,29817
ECU,IPI,13719,65,62928
ECU,IPI,1333,19,1297
ECU,IPI,6,113,35
ECU,IPI,1198,65192,87
ECU,IPI,1,95,114
ECU,IPI,10,22,2
ECU,IPI,200,12,47982
ECU,IPI,8760,3705,14472209
ECU,IPI,1080,3686,4
PER,IPI,1,10,99
PER,IPI,76553,96,83533
PER,IPI,22355,97,214311
PER,IPI,756,5,3524
PER,IPI,1,140,89
PER,IPI,6307,93,34244
PER,IPI,12615,87,58868
PER,IPI,5,4041,54
PER,IPI,4050,17848,5
PER,IPI,26987,21049,86
PER,IPI,1,5000,19912500
PER,IPI,1500,35,30368
PER,IPI,218,25,12791
PER,IPI,1862,19,89355
PER,IPI,7314,238532,48
PER,IPI,976,63,5576
PER,IPI,17955,58,102799
PER,IPI,1094,42,7449
PER,IPI,956,73,4681
PER,IPI,344,16,1917
PER,IPI,345082,34585,49
PER,IPI,295493,21369,1
PER,IPI,35000,1856,11
PER,IPI,176606,21778,25
PER,IPI,112800,1354,8
PER,IPI,117,2,4739
PER,IPI,30,457,7
PER,IPI,8,142,84
PER,IPI,0,67,1121
PER,IPI,5000,281233,81
PER,IPI,38,57,525
PER,IPI,27,97,631
PER,IPI,5,79,92
PER,IPI,0,2,118
PER,IPI,1,25,158
PER,IPI,29,56,1101
PER,IPI,305,59,1164
PER,IPI,274,3,989
PER,IPI,23,3,238
PER,IPI,264,573,32
PER,IPI,2,85,295
PER,IPI,205,6686,12
PER,IPI,4,5,235
PER,IPI,7,348,6
PER,IPI,4144,2031,78
PER,IPI,5578,57,60383
PER,IPI,1439,62,9806
PER,IPI,13544,40350,99
PER,IPI,750,1101,19
PER,IPI,543,3898,79
PER,IPI,11,50,44
PER,IPI,226,1368,28
PER,IPI,778,3203,88
PER,IPI,2592,15145,61
PER,IPI,1215,7851,76
PER,IPI,3372,11435,95
PER,IPI,522,2327,96
PER,IPI,4918,13852,31
PER,IPI,984,3869,4
PER,IPI,12505,26296,34
PER,IPI,1339,4848,35
PER,IPI,275,1244,75
PER,IPI,18,71,56
PER,IPI,3583,10320,73
PER,IPI,3025,8460,58
PER,IPI,2637,10410,97
PER,IPI,23353,48267,4
PER,IPI,4649,19106,9
PER,IPI,4,20,5
PER,IPI,5328,13933,75
PER,IPI,1876,6763,83
PER,IPI,4,1,63
PER,IPI,31,190,19
PER,IPI,173,766,8
PER,IPI,572,5435,26
PER,IPI,169,1486,47
PER,IPI,191,1333,29
PER,IPI,37,386,36
PER,IPI,278,2323,92
PER,IPI,682,2481,62
PER,IPI,52,223,56
PER,IPI,175,1353,53
PER,IPI,398,1671,55
PER,IPI,1272,9296,72
PER,IPI,326,1252,38
PER,IPI,203,1462,61
PER,IPI,29,158,53
PER,IPI,378,2116,75
PER,IPI,2215,7096,34
PER,IPI,149,364,42
PER,IPI,236,1364,42
PER,IPI,486,2218,1
PER,IPI,1117,4305,75
PER,IPI,1003,2920,85
PER,IPI,151,57,13231
PER,IPI,7711,2,28400
PER,IPI,4000,14628,11
PER,IPI,30,36,4432
PER,IPI,18,16,1421
PER,IPI,412,76,1809
PER,IPI,100,502,3
PER,IPI,144,740,74
PER,IPI,5000,7439,54
PER,IPI,63,59,56
PER,IPI,170,93,15349
ABW,MAI,34,58,5
ABW,MAI,17,132,59
ABW,MAI,41,3,38
ABW,MAI,3,451,22
ABW,MAI,3,490,66
ABW,MAI,38,434,29
ABW,MAI,1,1463,39
ABW,MAI,22,790,24
ABW,MAI,10,180,49
ABW,MAI,12,337,8
ABW,MAI,1,39,2
ABW,MAI,4000,2053,89
ABW,MAI,30,192,5
ABW,MAI,270,2274,3
ABW,MAI,1056,87,347992
ABW,MAI,200,214,7
ABW,MAI,2296,3572,5
ABW,MAI,200,171,2
ABW,MAI,128,111,4
ABW,MAI,1918,1303,3
ABW,MAI,136,173,7
ABW,MAI,328,430,9
ABW,MAI,950,1184,4735893
ABW,MAI,420,969,5
ABW,MAI,70,79,75
ABW,MAI,420,610,5
ABW,MAI,98,125,35
ABW,MAI,1554,1620,6
ABW,MAI,2960,3640,14537725
ABW,MAI,2080,868,3467804
ABW,MAI,38,90,359179
ABW,MAI,240,447,2
ABW,MAI,64,166,8
ABW,MAI,84,143,85
ABW,MAI,84,162,15
ABW,MAI,50,120,4
ABW,MAI,100,96,8
ABW,MAI,290,6258,25031436
ABW,MAI,3,68,3
ABW,MAI,75,1122,4487899
ABW,MAI,30,237,9
ABW,MAI,4,108,2
ABW,MAI,472,5,886
ABW,MAI,2347,2,4712
ABW,MAI,89,1,213
ABW,MAI,100,51,8
ABW,MAI,12,40,159996
ABW,MAI,1,24,7
ABW,MAI,120,44,9
VEN,MAI,60000,14100,55790316
VEN,MAI,5000,13572,95
VEN,MAI,112968,5988,28
VEN,MAI,57000,10066,78
VEN,MAI,175137,37303,35
VEN,MAI,5759,8555,16
VEN,MAI,5644,92,33718
VEN,MAI,876,86,11328
VEN,MAI,377,93,3901
VEN,MAI,9091,5,32346
VEN,MAI,35414,51852,92
VEN,MAI,1500,480,1845508
VEN,MAI,59000,22470,88188783
VEN,MAI,887200,137903,71
VEN,MAI,3000,2830,39
VEN,MAI,16,74,39601
VEN,MAI,125,400,1596352
VEN,MAI,3,39,5
VEN,MAI,51,241,953579
VEN,MAI,43,71,3805
VEN,MAI,39,84,8812
VEN,MAI,956,98,4665
VEN,MAI,1684,59,45369
VEN,MAI,921,8,15252
VEN,MAI,1280,15863,81
VEN,MAI,175,1208,75
VEN,MAI,104,1639,6541052
VEN,MAI,21600,117061,1
VEN,MAI,47996,4,114674
VEN,MAI,14927,55,40322
VEN,MAI,12160,74964,32
VEN,MAI,1929,7628,8
VEN,MAI,150,1560,6239859
VEN,MAI,29000,4959,19621572
VEN,MAI,5600,6954,8
VEN,MAI,2200,4228,18
VEN,MAI,62450,90592,77
VEN,MAI,3200,13736,55
VEN,MAI,7200,35807,15
VEN,MAI,42,6,915
VEN,MAI,5117,57,29352
VEN,MAI,4,16,63998
VEN,MAI,456,278,4
VEN,MAI,29920,3364,78
VEN,MAI,25162,551,66
VEN,MAI,53340,761,4
VEN,MAI,20250,2025,7928745
VEN,MAI,1800,23040,89198208
VEN,MAI,703725,92,622868
VEN,MAI,7716,2,6480
VEN,MAI,1830,31,23597
VEN,MAI,409,1,5237
VEN,MAI,6318,34665,7
VEN,MAI,996,15058,56
VEN,MAI,1000,2405,9616416
VEN,MAI,1222,20819,79
VEN,MAI,1,211,843981
VEN,MAI,100,400,1599964
VEN,MAI,125,2034,25
VEN,MAI,70970,105035,6
VEN,MAI,1190,26809,58
VEN,MAI,3758,88,8808
VEN,MAI,24984,53760,212273510
VEN,MAI,30000,5250,20065762
VEN,MAI,4000,20072,79420086
VEN,MAI,122,3,14968
VEN,MAI,28,4,1550
VEN,MAI,36,3,1373
VEN,MAI,3030,9,101933
VEN,MAI,6000,30558,120910672
VEN,MAI,5032,11070,4
VEN,MAI,9270,21195,83572520
VEN,MAI,4906,9812,38689010
VEN,MAI,6014,14283,85
VEN,MAI,4,2,0
VEN,MAI,35,7,27639
VEN,MAI,259,7,3
VEN,MAI,21,6,2
VEN,MAI,58,6,134
VEN,MAI,1,0,15
VEN,MAI,124,12,4
VEN,MAI,918,81,8596
VEN,MAI,100000,380000,1504163500
VEN,MAI,25000,36360,143867793
VEN,MAI,5229,12,27254
VEN,MAI,4461,16863,18
VEN,MAI,15475,2,38577
VEN,MAI,176,1378,5499432
VEN,MAI,9578,4,20838
VEN,MAI,306,6983,99
VEN,MAI,471000,75488,298687898
VEN,MAI,3817,3,10779
VEN,MAI,7600,5,45538
VEN,MAI,14000,30360,12
VEN,MAI,25315,73535,15
VEN,MAI,409,26,1616
VEN,MAI,10,720,2867868
VEN,MAI,360,1552,6181848
VEN,MAI,50860,1084,6
VEN,MAI,10000,31,5
VEN,MAI,2802,4,9679
VEN,MAI,67,45,174
VEN,MAI,134,9,351
VEN,MAI,60,726,2891766
VEN,MAI,18,549,8
VEN,MAI,188,97,1794
VEN,MAI,1540,4,20589
VEN,MAI,1760,2675,6
VEN,MAI,782,3946,4
VEN,MAI,5090,1879,84
VEN,MAI,440,789,71
VEN,MAI,19694,25635,87
VEN,MAI,420,9533,3
VEN,MAI,64,46,1040
VEN,MAI,214,7,9526
VEN,MAI,143,86,1091
VEN,MAI,2735,95,25573
VEN,MAI,14396,69,65571
VEN,MAI,7591,45,27172
VEN,MAI,2725,65120,32
VEN,MAI,11946,94,74149
VEN,MAI,1850,35,12880
VEN,MAI,85,39,559
VEN,MAI,13,49,34
VEN,MAI,22,26,8
VEN,MAI,18997,87,117569
VEN,MAI,1535,5160,20256973
VEN,MAI,68000,110710,8
VEN,MAI,2420,4800,19156224
VEN,MAI,228947,361783,8
VEN,MAI,22500,20700,83280447
VEN,MAI,30720,20211,2
VEN,MAI,30720,20211,2
VEN,MAI,231000,37176,145560025
VEN,MAI,106500,18786,5
VEN,MAI,304700,101885,402770381
VEN,MAI,24510,2861,84
VEN,MAI,24000,15576,59886760
VEN,MAI,128410,147978,4
VEN,MAI,29830,40799,17
VEN,MAI,2139,2391,23
VEN,MAI,68000,194630,96
VEN,MAI,1620,6932,48
VEN,MAI,13140,35565,36
VEN,MAI,8000,66465,6
VEN,MAI,3850,5149,86
VEN,MAI,11000,2200,8796722
VEN,MAI,1329,42528,170048633
VEN,MAI,1299,17943,71745264
VEN,MAI,89321,85,179766
VEN,MAI,96389,58,129169
VEN,MAI,1093680,163921,3
VEN,MAI,39,266799,1063027163
VEN,MAI,45791,72438,285871614
VEN,MAI,35000,5828,34
VEN,MAI,21190,4313,86
VEN,MAI,20000,14360,57309036
VEN,MAI,68000,198392,32
VEN,MAI,27457,20249,54
VEN,MAI,56826,53143,4
VEN,MAI,30,205230,789070356
VEN,MAI,61,5,636
VEN,MAI,104,3,328
VEN,MAI,140533,162700,19
VEN,MAI,56911,77,70468
VEN,MAI,3670,157372,1
VEN,MAI,5000,7918,37
